captured_date,market,market_name,rank,rank_change,track_name,artist_names,artist_spotify_ids,track_spotify_id,image_url
2026-02-03,sg,Singapore,190,19,Love Yourself,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,50kpGaPAhYJ3sGmk6vplg0,https://i.scdn.co/image/ab67616d00001e02f46b9d202509a8f7384b90de
2026-02-03,sg,Singapore,191,Re-Entry,Nobody Gets Me,SZA,7tYKF4w9nC0nq9CsPZTHyP,5Y35SjAfXjjG0sFQ3KOxmm,https://i.scdn.co/image/ab67616d00001e02bc18bdade69ec5ef0bb25b17
2026-02-03,sg,Singapore,192,36,One Last Time,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,7xoUc6faLbCqZO6fQEYprd,https://i.scdn.co/image/ab67616d00001e02deec12a28d1e336c5052e9aa
2026-02-03,sg,Singapore,193,7,Cinnamon Girl,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,2mdEsXPu8ZmkHRRtAdC09e,https://i.scdn.co/image/ab67616d00001e02879e9318cb9f4e05ee552ac9
2026-02-03,sg,Singapore,194,4,Siren sounds (bonus),Tate McRae,45dkTj5sMRSjrmBSBeiHym,6A18pcBX8QZGwI8EkR7aIP,https://i.scdn.co/image/ab67616d00001e026c691022744f42565f6b546e
2026-02-03,sg,Singapore,195,Re-Entry,說好的幸福呢,Jay Chou,2elBjNSdBE2Y3f0j1mjrql,4OoExItZJ0jePoCZDbHx4t,https://i.scdn.co/image/ab67616d00001e02c2321adb9887902f0c5bd8f1
2026-02-03,sg,Singapore,196,1,Messy (From F1® The Movie),ROSÉ; F1 The Album,3eVa5w3URK5duf6eyVDbu9; 3aly4xJOy3LVznzvRIvFYC,6Wobsw9uZ0D0xkfOjxXSq9,https://i.scdn.co/image/ab67616d00001e0227303a68d325216fe413f62c
2026-02-03,sg,Singapore,197,29,Midnight Sun,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,1qRV1dKLOfH1s00b9J2LUQ,https://i.scdn.co/image/ab67616d00001e027657f9028ea8bb2c18dca99f
2026-02-03,sg,Singapore,198,23,When I Was Your Man,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,0B7wvvmu9EISAwZnOpjhNI,https://i.scdn.co/image/ab67616d00001e02926f43e7cce571e62720fd46
2026-02-03,sg,Singapore,199,Re-Entry,Heavy,The Marías,2sSGPbdZJkaSE2AbcGOACx,1ShRHPAiiIrh0arZbSFmx1,https://i.scdn.co/image/ab67616d00001e02657d6776f64aa731c8d1748b
2026-02-03,sg,Singapore,200,Re-Entry,Glimpse of Us,Joji,3MZsBdqDrRTJihTHQrO6Dq,2mlNgAeIBnL78ZriXgrRHz,https://i.scdn.co/image/ab67616d00001e02cdd1a8a427b3f81f4f4f4f7d
2026-02-03,vn,Vietnam,1,–,Seven (feat. Latto) (Explicit Ver.),Jung Kook; Latto,6HaGTQPmzraVmaVxvz6EUc; 3MdXrJWsbVzdn6fe5JYkSQ,2HRgqmZQC0MC7GeNuDIXHN,https://i.scdn.co/image/ab67616d00001e02741fd4807f442af3f7359316
2026-02-03,vn,Vietnam,2,–,Ai Ngoài Anh,VSTRA; Tyronee,2aMo0CYbTieTisS0BlWc59; 04xz9bIBYTIqEpmRvQkfvu,6GM4ZOBDcDroldUxI8GZ2B,https://i.scdn.co/image/ab67616d00001e021e3ae4d328b0937f13e52c9f
2026-02-03,vn,Vietnam,3,–,In Love,Low G; JustaTee,6TITnFVRcl0AcZ4syE7Toe; 3rjcQ5VIWCN4q7UFetzdeO,7uUuftbcr94tzGOCJSM25u,https://i.scdn.co/image/ab67616d00001e0223cf61113b6f831989e68725
2026-02-03,vn,Vietnam,4,2,Không Buông,Hngle; Ari,7kBsX15IDun9YxuVmKCMYJ; 6cV92JqHZPWNfa7T4oAvR9,1ApIGNgp1azc0qB61x4GzG,https://i.scdn.co/image/ab67616d00001e028e2436033be92c06e4afee32
2026-02-03,vn,Vietnam,5,–,Người Đầu Tiên,Juky San; buitruonglinh,51wGpVg4Z3lv1IjuZAQjXn; 7Cp2hGcriAaDUAWpXnSEwm,5DB1UwivnS4gmcZ27TiYnE,https://i.scdn.co/image/ab67616d00001e029b8f9d96ac892ebf1ad3cc56
2026-02-03,vn,Vietnam,6,2,3D (feat. Jack Harlow),Jung Kook; Jack Harlow,6HaGTQPmzraVmaVxvz6EUc; 2LIk90788K0zvyj2JJVwkJ,01qFKNWq73UfEslI0GvumE,https://i.scdn.co/image/ab67616d00001e0299583bb32b47e87d55c6064b
2026-02-03,vn,Vietnam,7,1,chẳng phải tình đầu sao đau đến thế,MIN; Dangrangto; antransax,0IdAjS2LRieBR3gzoazdAw; 5xY6E5PMZNtz9jDvxTRiGI; 3E3VtUZsU5Ci439SjOdCd0,3T7XHOdRcyhKU3QCB6kZG3,https://i.scdn.co/image/ab67616d00001e02e1b3669f2b8eba5bb7b10b3b
2026-02-03,vn,Vietnam,8,2,Exit Sign,HIEUTHUHAI; marzuz,5HZtdKfC4xU0wvhEyYDWiY; 3y6Lfjkrdn5TgkbgDxbpvM,4nXrVH5xwN1w6TpmP7uu8n,https://i.scdn.co/image/ab67616d00001e02c006b0181a3846c1c63e178f
2026-02-03,vn,Vietnam,9,2,Không Thời Gian,Dương Domic,4KPyQxL1zqEiBcTwW6c9HE,6GUKRhIsWxA7VuZW8MKQLG,https://i.scdn.co/image/ab67616d00001e02d7c28617d440ee3430c5bf48
2026-02-03,vn,Vietnam,10,1,Thu Đợi,Wren Evans; itsnk,5M3ffmRiOX9Q8Y4jNeR5wu; 0hy8mfXxfD8kQ6MRQkDVrn,65st6HfPZyxq1RNTvqSIos,https://i.scdn.co/image/ab67616d00001e02bbbeacf07777727cc381797b
2026-02-03,vn,Vietnam,11,2,Nắng có mang em về,Shartnuss; Phankeo; Tr.D,2BoU3GzyaG397l5ci1twa9; 2rv0GwxSEWKhz54nLluNhK; 6jiITlNS4hrm3dq90ZDftJ,6kCU6i8iRrAAmJJ8Sj4JYC,https://i.scdn.co/image/ab67616d00001e029e8842387d1017cf5581c4cc
2026-02-03,vn,Vietnam,12,3,Và Thế Giới Đã Mất Đi Một Người Cô Đơn,marzuz; Changg,3y6Lfjkrdn5TgkbgDxbpvM; 1nX1HVIUo1Zfs3e2v3lFb9,6Qwl74olNi1rl65FNxG5We,https://i.scdn.co/image/ab67616d00001e02634fee188263a0d6bd8d822d
2026-02-03,vn,Vietnam,13,1,Âm Thầm Bên Em,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,2wZAvkgiOE5tyrnqhB69KA,https://i.scdn.co/image/ab67616d00001e02794744c57c9f35db88249842
2026-02-03,vn,Vietnam,14,7,Phép Màu - Đàn Cá Gỗ Original Soundtrack,MAYDAYs; Minh Tốc & Lam,2iYUs3FoNodbZXKf4mkjGM; 27RoKwun6jKycKbH2iYUFU,1DVYafsLmcQySKkJnY4RCs,https://i.scdn.co/image/ab67616d00001e02c51258e41841d5b0365054e7
2026-02-03,vn,Vietnam,15,–,Hẹn Lần Sau,MAYDAYs,2iYUs3FoNodbZXKf4mkjGM,1r9gNSD1WUFscqTSA2Rcet,https://i.scdn.co/image/ab67616d00001e02304b7adea4c0e548121784e6
2026-02-03,vn,Vietnam,16,1,Pin Dự Phòng,Dương Domic; Lou Hoàng,4KPyQxL1zqEiBcTwW6c9HE; 75Ki5hBCOpDtKGoFyTvLxP,29Tj2R8sZZ3fzlXZVe1OyY,https://i.scdn.co/image/ab67616d00001e02f2e33afbb2d8b486c1c98aa3
2026-02-03,vn,Vietnam,17,3,Mất Kết Nối,Dương Domic,4KPyQxL1zqEiBcTwW6c9HE,3CmacJj7VC4W6daC8BWd0h,https://i.scdn.co/image/ab67616d00001e02f2e33afbb2d8b486c1c98aa3
2026-02-03,vn,Vietnam,18,2,Wrong Times,Puppy; Dangrangto,2dC1IBU9NOD9xsQJ5RE7j7; 5xY6E5PMZNtz9jDvxTRiGI,3uT8QfoX0BE8ZJa4h98LDW,https://i.scdn.co/image/ab67616d00001e02566178ff844ca2b57f959374
2026-02-03,vn,Vietnam,19,3,Mơ,Vũ Cát Tường,7yquVKfxBuNFJbG9cy2R8A,2a5hng9yXtbjtTVVm9UviC,https://i.scdn.co/image/ab67616d00001e028b40ad72aa86e76099297d7b
2026-02-03,vn,Vietnam,20,2,bình yên,Vũ.; Binz,57g2v7gJZepcwsuwssIfZs; 2nSO7JYDbJrYbJmP39qUzj,41DlPJXKTCypXdf2eSqa03,https://i.scdn.co/image/ab67616d00001e026f76636916ae7d5d930b1656
2026-02-03,vn,Vietnam,21,2,một đời,14 Casper; Bon Nghiêm; buitruonglinh,0zo8kCJVktn7oPnzpkbC2p; 6hnfLIkvDl6pjlAe1YRGXY; 7Cp2hGcriAaDUAWpXnSEwm,4gaxEUZE4z9pJAVTSFwgQI,https://i.scdn.co/image/ab67616d00001e0270cb943c9a67b7eda3414366
2026-02-03,vn,Vietnam,22,15,Standing Next to You,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,2KslE17cAJNHTsI2MI0jb2,https://i.scdn.co/image/ab67616d00001e02741fd4807f442af3f7359316
2026-02-03,vn,Vietnam,23,4,Không Thể Say,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,1K0HQ30Wc11okzlcnFA7Ub,https://i.scdn.co/image/ab67616d00001e02c006b0181a3846c1c63e178f
2026-02-03,vn,Vietnam,24,4,vạn vật như muốn ta bên nhau,RIO,4dH6uW4FU977FDuTcCHGUf,5WkuMbkHX7yR7nnBKCn7tV,https://i.scdn.co/image/ab67616d00001e02ef562e96cb05a6238204e15f
2026-02-03,vn,Vietnam,25,6,Có Em,Madihu; Low G,1OIYKbmhG0RxPXvVPNj3NN; 6TITnFVRcl0AcZ4syE7Toe,6Hs2xIgB8nzyGFDvVA8lFa,https://i.scdn.co/image/ab67616d00001e02556e7b75fb148c696f99a709
2026-02-03,vn,Vietnam,26,3,Vì Anh Đâu Có Biết,Madihu; Vũ.,1OIYKbmhG0RxPXvVPNj3NN; 57g2v7gJZepcwsuwssIfZs,6VXVYATpQXEIoZ97NnWCmn,https://i.scdn.co/image/ab67616d00001e022461003df8139247949c8a9d
2026-02-03,vn,Vietnam,27,8,DANCING IN THE DARK,SOOBIN,6CGGvCBHWqQ4HXtn5aLhbh,3x7Hh3zsE1wcXCU2G8l5tP,https://i.scdn.co/image/ab67616d00001e026633cc43560566dbdaa38d99
2026-02-03,vn,Vietnam,28,–,Nếu Ngày Ấy,SOOBIN,6CGGvCBHWqQ4HXtn5aLhbh,4BdB08vuS9r4HOoY7GkAxT,https://i.scdn.co/image/ab67616d00001e0294bae292aed83118570ea86a
2026-02-03,vn,Vietnam,29,5,Chất Gây Hại,Quang Hùng MasterD; Low G; Hino,0slOzRzTQb1RBBVJbvRITP; 6TITnFVRcl0AcZ4syE7Toe; 46eYlws2VfnJJsyPk4cP7o,1i5SZL7Ngz0sYFaKmwieyw,https://i.scdn.co/image/ab67616d00001e0248cadfa28b4233ce0550d9bc
2026-02-03,vn,Vietnam,30,8,Nói Dối,Ronboogz,0dBcEvEklr1jx4uZuhFX5e,3ET3xHCLMGd57u06A9RjJ0,https://i.scdn.co/image/ab67616d00001e026839560afdf58d075d3229bb
2026-02-03,vn,Vietnam,31,5,CHỜ ANH VỀ,"ANH TRAI ""SAY HI""; B Ray; AMEE",4wZ6awunqaaVLl5j0WpDFu; 1WvNgEoB66jmHodcj15Zi9; 2aQnC3DbZB9GbauvhAw7ve,7dlgEjrK3lHbP786dshKDV,https://i.scdn.co/image/ab67616d00001e02d007ad7672148e02d222d1b3
2026-02-03,vn,Vietnam,32,2,Nếu Những Tiếc Nuối,Vũ.,57g2v7gJZepcwsuwssIfZs,2dPJtlvoa3GDowCh035M8P,https://i.scdn.co/image/ab67616d00001e026f76636916ae7d5d930b1656
2026-02-03,vn,Vietnam,33,6,Từng Ngày Yêu Em,buitruonglinh,7Cp2hGcriAaDUAWpXnSEwm,3Ids3RXurYBgySph53qWnB,https://i.scdn.co/image/ab67616d00001e02fe0cbef064f18008462d29ef
2026-02-03,vn,Vietnam,34,2,Chuyện Đôi Ta (feat. Muộii),Emcee L (Da LAB); Da LAB; Muộii (Starry Night),4bPYvyUn1mWwUwIW57oST2; 6zUWZmyi5MLOEynQ5wCI5f; 1Tdy7LZnrufTyuEbgDi1D8,4CUvVaAYuXtvYURLFz7EIL,https://i.scdn.co/image/ab67616d00001e02a400211178f6d590d875f2da
2026-02-03,vn,Vietnam,35,10,Dạo Này,Obito,0ZbgKh0FgPYeFP38nVaEGp,4MCP9l0QB9YN2LCkIy8mz4,https://i.scdn.co/image/ab67616d00001e025ec4c60ff0fc01236d2653b0
2026-02-03,vn,Vietnam,36,5,Không Yêu Em Thì Yêu Ai?,Vũ.; Low G,57g2v7gJZepcwsuwssIfZs; 6TITnFVRcl0AcZ4syE7Toe,0e6fZkLArSmDIHnZcIua7t,https://i.scdn.co/image/ab67616d00001e026f76636916ae7d5d930b1656
2026-02-03,vn,Vietnam,37,1,Nơi Này Có Anh,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,5rSAUmbOg4giDrM29vUyHe,https://i.scdn.co/image/ab67616d00001e02794744c57c9f35db88249842
2026-02-03,vn,Vietnam,38,12,vết thương,Fishy,7kSmS2G15QIw8rllwGex9r,6mKMGpkgP2cH5gmqILWe7b,https://i.scdn.co/image/ab67616d00001e02cb2a3066584a339e09508520
2026-02-03,vn,Vietnam,39,5,Bạn Đời,Karik; GDucky,2Bwp23pD4UVsSkchHDZw4F; 3T3DOlgOEkr243zdzFCrXW,0fGJiHH6xSUJU1MAVjxq5m,https://i.scdn.co/image/ab67616d00001e02b37fa6ada1fe1a79194db5a0
2026-02-03,vn,Vietnam,40,7,Tràn Bộ Nhớ,Dương Domic,4KPyQxL1zqEiBcTwW6c9HE,0669gFIK8dYK9GGQ0K0QNF,https://i.scdn.co/image/ab67616d00001e02f2e33afbb2d8b486c1c98aa3
2026-02-03,vn,Vietnam,41,2,SỚM MUỘN THÌ,"ANH TRAI ""SAY HI""; Hustlang Robber; Nhâm Phương Nam; Mason Nguyen; Jaysonlei; Khoi Vu; LAMOON",4wZ6awunqaaVLl5j0WpDFu; 3JWIaDWHJq11w1xPqJStEv; 4usb4zmoHVcrvPPHHkKYaV; 39UJlviUwzZGZrA8DiQy31; 5BQgZQPuGImYR5xgbytUKg; 71Cy7nzbfpuGJAS5FGxm93; 5kT9ftAJylK1roRMcdcsw2,4yy21UkGZ7gZEGbSERllpE,https://i.scdn.co/image/ab67616d00001e028dce2f1d6bf6de5a8af34cce
2026-02-03,vn,Vietnam,42,2,Ngàn Năm Ánh Sáng,Đặng Vĩnh Thịnh; BMZ; Nguyễn Trung Đức,5HoKHEC3OTaMgMDnCqc00B; 3euFcFd5Dc7JAz6t7oKg7m; 0AOAMHZgHaxM71om8IDGsv,4nyoalDFgUaZOzIKqj3aS5,https://i.scdn.co/image/ab67616d00001e023208189a3af9c86777447120
2026-02-03,vn,Vietnam,43,4,giá như,SOOBIN,6CGGvCBHWqQ4HXtn5aLhbh,58ZlEBxBrzISXtmcOPo476,https://i.scdn.co/image/ab67616d00001e026633cc43560566dbdaa38d99
2026-02-03,vn,Vietnam,44,2,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,2LX2SKJhvZjyH4Z7XMptjd,1hPbWyZnUPaeAWbOSKwkXJ,https://i.scdn.co/image/ab67616d00001e02b6dfaf73fca0fe1ca7461d80
2026-02-03,vn,Vietnam,45,8,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,23Gbd21nBxC1kCtcG2Cd0C,6GPcbZOX4h9MWert6xWpYw,https://i.scdn.co/image/ab67616d00001e02a849807eefddbac39873a784
2026-02-03,vn,Vietnam,46,48,Giờ Thì,buitruonglinh,7Cp2hGcriAaDUAWpXnSEwm,7mblTCdc14ylJ1JW71MODb,https://i.scdn.co/image/ab67616d00001e02fe0cbef064f18008462d29ef
2026-02-03,vn,Vietnam,47,15,Thằng Điên,JustaTee; Phương Ly,3rjcQ5VIWCN4q7UFetzdeO; 5Kh0ta0UY4uJ4g2CIdq9V9,27Z9T0mSWHYWSj9SNOGvyt,https://i.scdn.co/image/ab67616d00001e0202dc41ad81138aa3c53d2b98
2026-02-03,vn,Vietnam,48,3,Có Đôi Điều,Shiki,3hRnvEdu1iPyB6EzMBbuZq,2Pwou3Q2Cf59RxdX2V6MgV,https://i.scdn.co/image/ab67616d00001e023d8f5ef4ca6a5d6a22af538a
2026-02-03,vn,Vietnam,49,15,2AM,JustaTee; BigDaddy,2ZN2K5xz3BDmfWYaA5dgce; 3Tehj7YghQc7zH0I1faGc6,3DLtPObflLQBodZN8qGODT,https://i.scdn.co/image/ab67616d00001e020b97a73cab024885e9819a9e
2026-02-03,vn,Vietnam,50,20,Vết Mưa,Vũ Cát Tường,7yquVKfxBuNFJbG9cy2R8A,5cn5oHiXJTLiuthgbgfkMh,https://i.scdn.co/image/ab67616d00001e024992bf290fe8c9f82a0e66e4
2026-02-03,vn,Vietnam,51,10,Hôn Lễ Của Em,Trọng Nhân; Tiểu Mỹ,4ZDUs7kEZVy7Cggu2wpRcs; 2dhE3KbB4xe7Kxc0OJZg51,1U84HVkHzJ6yU9AUplQCr5,https://i.scdn.co/image/ab67616d00001e02125cc0b77e36a9dcdaf68a78
2026-02-03,vn,Vietnam,52,2,một bài hát không vui mấy - Extended Version,T.R.I; Dangrangto; DONAL,2rVYwIYNEsMxtt8j5yemHb; 5xY6E5PMZNtz9jDvxTRiGI; 3rSAej8VUifF02zpsGjsRZ,36fgG6NiEuQXznNgf5y2Ck,https://i.scdn.co/image/ab67616d00001e02be28c7163d45474004d49b9d
2026-02-03,vn,Vietnam,53,14,Hôm Nay Tôi Buồn,Phùng Khánh Linh,23Gbd21nBxC1kCtcG2Cd0C,5SzJs9cwYXdSm9G3xcXuA2,https://i.scdn.co/image/ab67616d00001e029cbfe886d191c4c06a132cab
2026-02-03,vn,Vietnam,54,6,nhắn nhủ,Ronboogz,0dBcEvEklr1jx4uZuhFX5e,2uZmeuNAxSm7XfVIwLkhCx,https://i.scdn.co/image/ab67616d00001e0284942e474336017c5bd1f90e
2026-02-03,vn,Vietnam,55,17,KHÔNG ĐAU NỮA RỒI,"EM XINH ""SAY HI""; Orange; Mỹ Mỹ; 52Hz; Châu Bùi; Pháp Kiều",1I5CkmtLVWLUygTT3cLr5X; 5lAfakPZgxFKgiJD6xAF1G; 21trGUfOb8qkRjI4EyF1qm; 1y28JlO6rDMUB5rkcA4RAh; 6mKDR6IdsyqRp38x1uigAR; 13c4ijEkXNvEFoxGxwp5Su,1uiqiUzPn2EJpvHDy84PEZ,https://i.scdn.co/image/ab67616d00001e02d0b9c144f3a1db73f1b677dc
2026-02-03,vn,Vietnam,56,–,Vùng An Toàn,B Ray; V#,1WvNgEoB66jmHodcj15Zi9; 3XevJv2rTKu5WYtD0LW6om,6Zoi4ue74UdUeYmHXItXnf,https://i.scdn.co/image/ab67616d00001e024e1566cecfa3c836f48f80f6
2026-02-03,vn,Vietnam,57,11,Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,3P3rcI48wwVEgxF5vPM6pG,https://i.scdn.co/image/ab67616d00001e02794744c57c9f35db88249842
2026-02-03,vn,Vietnam,58,3,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),Emcee L (Da LAB); Da LAB; Badbies,4bPYvyUn1mWwUwIW57oST2; 6zUWZmyi5MLOEynQ5wCI5f; 2ZjO6APYelcHcLd2pWMx8x,5BTzf3doGTigDIYUFtbkI9,https://i.scdn.co/image/ab67616d00001e02d6ebd978c7c460eaf3f75f85
2026-02-03,vn,Vietnam,59,7,hello em có khỏe không,Dfoxie37; myhoa; Tuann,4zg9WrDAFl1dGh2eSWLnOG; 2zosA3SHMUhpmKTmsfTANv; 0gyjtTN7dfUe59UT0a0fKR,25NLn8W1JxuVrXQTVrDA4c,https://i.scdn.co/image/ab67616d00001e029c066fabb8afc9943e042b77
2026-02-03,vn,Vietnam,60,–,Lạ Lùng,Vũ.,57g2v7gJZepcwsuwssIfZs,5Bti0azlFhMattVY76qFr9,https://i.scdn.co/image/ab67616d00001e024d2f9d43a77e3e72070bb27a
2026-02-03,vn,Vietnam,61,3,Chế Độ Im Lặng,MIN,0IdAjS2LRieBR3gzoazdAw,44XA6tVReCIX8T1c3l9f75,https://i.scdn.co/image/ab67616d00001e02e1b3669f2b8eba5bb7b10b3b
2026-02-03,vn,Vietnam,62,3,PHÓNG ZÌN ZÌN,tlinh; Low G,3diftVOq7aEIebXKkC34oR; 6TITnFVRcl0AcZ4syE7Toe,3COYA2vgfcUhDyRlVpZy5p,https://i.scdn.co/image/ab67616d00001e02d7d3c1abbc451131fa7523e8
2026-02-03,vn,Vietnam,63,17,Hư không,Kha,6tWaQSIL7reD85PKStNk28,3A9A7mfVDVm3rrS9SMGhg5,https://i.scdn.co/image/ab67616d00001e02854f9dc6ca88195136270b7c
2026-02-03,vn,Vietnam,64,21,Thích Quá Rùi Nà,tlinh; Trung Trần,3diftVOq7aEIebXKkC34oR; 2v14NO80QYditUms7sbEIZ,4qJSUFwZFouto5VZUlln75,https://i.scdn.co/image/ab67616d00001e023b8fccabde0a2d2eb00c16b0
2026-02-03,vn,Vietnam,65,16,Love is,Dangrangto,5xY6E5PMZNtz9jDvxTRiGI,226ljdOTLM2clGpm4mZvAm,https://i.scdn.co/image/ab67616d00001e026ffd808cd4a0e3347ba6131e
2026-02-03,vn,Vietnam,66,114,Ordinary,Alex Warren,0fTSzq9jAh4c36UVb4V7CB,2RkZ5LkEzeHGRsmDqKwmaJ,https://i.scdn.co/image/ab67616d00001e028d18d73bbfc8985d52865edf
2026-02-03,vn,Vietnam,67,4,Còn Gì Đẹp Hơn - Mưa Đỏ Original Soundtrack,Nguyễn Hùng,7oxw8G3qB7DwjCs18JWJt5,5zXCoF69UxPNLrpar8Rk7e,https://i.scdn.co/image/ab67616d00001e025afaa04ceef4392c7fae8db4
2026-02-03,vn,Vietnam,68,10,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,"ANH TRAI ""SAY HI""; Vũ Cát Tường; Karik; Negav; Ngô Kiến Huy; Jey B",4wZ6awunqaaVLl5j0WpDFu; 7yquVKfxBuNFJbG9cy2R8A; 2Bwp23pD4UVsSkchHDZw4F; 4fg8aMZ23d2bxKz7r2vt9v; 7at0gkjCnhOBrxwQlJPJ4s; 4nxHXVJhEDW8IBb2oUwWxA,5u5AsK8JLgkr154QHZjJqh,https://i.scdn.co/image/ab67616d00001e02d33346ad3d2ae52cb3427f4b
2026-02-03,vn,Vietnam,69,37,nếu lúc đó,tlinh; 2Pillz,3diftVOq7aEIebXKkC34oR; 0XtC2d9ZVigYA7iMy5YkW0,5ouxRyInSdRBQubu3KTd97,https://i.scdn.co/image/ab67616d00001e02484c56addba0e4dad8be48c9
2026-02-03,vn,Vietnam,70,7,Tình Mình Lạ Kì,Lil Zpoet,0T8DkuhhFhdWAMN0bdeLL7,3VkV6L37ub0rtuYQoawAqz,https://i.scdn.co/image/ab67616d00001e02921051f4f50a3d20946afb16
2026-02-03,vn,Vietnam,71,31,Sau Cơn Mưa,CoolKid; RHYDER,1Qia4CTwh6x0CZbD0079zi; 1W2pigH6UYwuTuFbwoSfVZ,4fj4Jn4nw8fGX8xdbCntJf,https://i.scdn.co/image/ab67616d00001e02a873f1cbca66eb2a77052483
2026-02-03,vn,Vietnam,72,1,Chịu Cách Mình Nói Thua,RHYDER; CoolKid; BAN,1W2pigH6UYwuTuFbwoSfVZ; 1Qia4CTwh6x0CZbD0079zi; 0CO1IZAPmgTbkfXvcRCLsL,3ZbZtdEw9U0uZW4tZItIwq,https://i.scdn.co/image/ab67616d00001e023687e8b4ade89380cb3d27c6
2026-02-03,vn,Vietnam,73,6,Thức Giấc,Da LAB,6zUWZmyi5MLOEynQ5wCI5f,1MiJk3dXC5jzhvLFP0dUM7,https://i.scdn.co/image/ab67616d00001e02fea8333dc89ceb644766ab5b
2026-02-03,vn,Vietnam,74,35,Vùng Ký Ức,Chillies,2xvW7dgL1640K8exTcRMS4,3H6nzsPNMttEvUl3ai3xN8,https://i.scdn.co/image/ab67616d00001e02e8a6054b92e9c63bbf5ff205
2026-02-03,vn,Vietnam,75,1,Ngày Này Năm Ấy,Việt Anh,0cf0oidLIQoNhGTp0SHzhU,2pBZoglJzsRk4UeVey8n0k,https://i.scdn.co/image/ab67616d00001e02aeae15f8ddb16be02e781e51
2026-02-03,vn,Vietnam,76,1,Em Còn Nhớ Anh Không - Remastered,Hoàng Tôn; Koo,6xRZoWlE9twEkMC5NW4Z9f; 19JOXyTbKnSp1QxnKEeXtq,7q1qYSyRkGT4ZaCc2ZQihP,https://i.scdn.co/image/ab67616d00001e020f51ab4082005cad23ea985f
2026-02-03,vn,Vietnam,77,40,tâm trí lang thang,Ánh Sáng AZA; Negav,0agWx6vy0Ss4FGafO8bEYc; 4fg8aMZ23d2bxKz7r2vt9v,3W77mLoXjQEkNjxvYRifjG,https://i.scdn.co/image/ab67616d00001e026327fc5999554134263e1ab9
2026-02-03,vn,Vietnam,78,36,bao tiền một mớ bình yên?,14 Casper; Bon Nghiêm,0zo8kCJVktn7oPnzpkbC2p; 6hnfLIkvDl6pjlAe1YRGXY,7kgzRBNkBRArtTPkYjWLYT,https://i.scdn.co/image/ab67616d00001e0270cb943c9a67b7eda3414366
2026-02-03,vn,Vietnam,79,31,Từng Quen,Wren Evans; itsnk,5M3ffmRiOX9Q8Y4jNeR5wu; 0hy8mfXxfD8kQ6MRQkDVrn,4qYfRfSxsmhJ1WMaywtLyI,https://i.scdn.co/image/ab67616d00001e0271d5ffe4407f913393ecdd11
2026-02-03,vn,Vietnam,80,23,10 Ngàn Năm,PC,3HD3V1nGFPwepBO7064Ij0,2pm7K14nHj2fLrpU8j9bit,https://i.scdn.co/image/ab67616d00001e0273af43a330332f0ad89d160b
2026-02-03,vn,Vietnam,81,7,Nếu Biết Đó Là Lần Cuối,Đức Trường; BMZ,4R2engiAed6QeIV63PDAz0; 3euFcFd5Dc7JAz6t7oKg7m,2w7jOvl0kpplNxisgfnCdT,https://i.scdn.co/image/ab67616d00001e02b667917dd1a458f91d15b146
2026-02-03,vn,Vietnam,82,3,Bước Qua Mùa Cô Đơn,Vũ.,57g2v7gJZepcwsuwssIfZs,6uxuJ8Fr1AAfSPJUF9N1yr,https://i.scdn.co/image/ab67616d00001e027c2c7660ba4e8060a10fc9c5
2026-02-03,vn,Vietnam,83,18,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,31VNCmwspR7nVJ6kruUuJt,https://i.scdn.co/image/ab67616d00001e02a1bc26cdd8eecd89da3adc39
2026-02-03,vn,Vietnam,84,18,Trở Về,Wxrdie; JustaTee,1Jmkhzve9TuXHUUWGmpANw; 3rjcQ5VIWCN4q7UFetzdeO,0oL2jCTf9P9a7flY5mCpYu,https://i.scdn.co/image/ab67616d00001e02f3b9c8061be9fc0bdebad64e
2026-02-03,vn,Vietnam,85,2,Vừa Tìm Thấy Đã Đánh Mất,Wren Evans; itsnk,5M3ffmRiOX9Q8Y4jNeR5wu; 0hy8mfXxfD8kQ6MRQkDVrn,66LE366537RxmOur0DcGFH,https://i.scdn.co/image/ab67616d00001e02bbbeacf07777727cc381797b
2026-02-03,vn,Vietnam,86,14,Sài Gòn Hôm Nay Mưa,JSOL; Hoàng Duyên,6EybZ5zwPNEtEngfrEMevN; 3LbBKYlyMaATS8IIe7HJ0d,1xoadYaxtOp9gHDwgmPDuz,https://i.scdn.co/image/ab67616d00001e025436229d006af6580dfee6bc
